id,eventdate,clicks,cpc,spend
6900,12/10/19,320,0,303.75
6901,12/11/19,423,0,500.31
6902,12/12/19,417,0,505.87
6903,12/13/19,445,0,513.82
6904,12/14/19,489,0,518.32
6905,12/15/19,456,0,524.63
6906,12/16/19,470,0,520.97
6907,12/17/19,483,0,570.2
6908,12/18/19,729,0,847.72
6909,12/19/19,957,0,1160.99
6910,12/20/19,957,0,1153.33
6911,12/21/19,824,0,1028.62
6912,12/22/19,577,0,747.14
6913,12/23/19,344,0,420.77
6914,12/24/19,181,0,211.36
6915,12/25/19,226,0,292.47
6916,12/26/19,293,0,391.4
6917,12/27/19,215,0,273.35
6918,12/28/19,232,0,294.52
6919,12/29/19,54,0,68.15
6920,12/30/19,150,0,206.06
6921,12/31/19,119,0,163.24
6922,10/13/19,155,0,242.42
6923,10/14/19,163,0,263.41
6924,10/15/19,114,0,174.83
6925,10/16/19,75,0,85.3
6926,10/17/19,52,0,66.77
6927,10/18/19,6,0,5.05
6928,10/19/19,27,0,29.66
6929,10/20/19,30,0,34.64
6930,10/21/19,34,0,33.7
6931,10/22/19,28,0,34.39
6932,10/23/19,52,0,56.13
6933,10/24/19,23,0,28.76
6934,10/25/19,66,0,71.34
6935,10/26/19,63,0,71.53
6936,10/27/19,86,0,108.42
6937,10/28/19,68,0,81.93
6938,10/29/19,69,0,81
6939,10/30/19,109,0,137.06
6940,10/31/19,84,0,109.3
6941,11/1/19,132,0,164.65
6942,11/2/19,165,0,204.87
6943,11/3/19,237,0,299.4
6944,11/4/19,112,0,148.22
6945,11/5/19,115,0,161.12
6946,11/6/19,89,0,121.7
6947,11/7/19,116,0,153.77
6948,11/8/19,97,0,119.86
6949,11/9/19,106,0,148.24
6950,11/10/19,119,0,138.66
6951,11/11/19,134,0,154.86
6952,11/12/19,142,0,178.55
6953,11/13/19,132,0,161.66
6954,11/14/19,132,0,166.66
6955,11/15/19,127,0,167.3
6956,11/16/19,134,0,163.29
6957,10/20/19,84,0,44.91
6958,10/21/19,84,0,52.01
6959,10/22/19,78,0,42.31
6960,10/23/19,77,0,52.71
6961,10/24/19,62,0,43.51
6962,10/25/19,52,0,29.73
6963,10/26/19,54,0,30.1
6964,10/13/19,81,0,42.59
6965,10/14/19,80,0,45.83
6966,10/15/19,78,0,56.19
6967,10/16/19,89,0,44.51
6968,10/17/19,84,0,45.31
6969,10/18/19,66,0,46.1
6970,10/19/19,81,0,38.51
6971,11/17/19,167,0,199.75
6972,11/18/19,157,0,198.48
6973,11/19/19,156,0,210.2
6974,11/20/19,147,0,174.33
6975,11/21/19,69,0,75.75
6976,11/22/19,67,0,75.97
6977,11/23/19,56,0,58.07
6978,11/24/19,71,0,80.5
6979,11/25/19,93,0,102.5
6980,11/26/19,91,0,83.97
6981,11/27/19,92,0,87.25
6982,11/28/19,207,0,220.23
6983,11/29/19,457,0,561.33
6984,11/30/19,301,0,315.2
6985,11/1/19,130,0,163.64
6986,11/2/19,165,0,204.87
6987,11/3/19,237,0,299.4
6988,11/4/19,112,0,148.22
6989,11/5/19,115,0,161.12
6990,11/6/19,89,0,121.7
6991,11/7/19,116,0,153.77
6992,11/8/19,97,0,119.86
6993,11/9/19,106,0,148.24
6994,11/10/19,119,0,138.66
6995,11/11/19,134,0,154.86
6996,11/12/19,142,0,178.55
6997,11/13/19,132,0,161.66
6998,11/14/19,132,0,166.66
6999,11/15/19,127,0,167.3
7000,11/16/19,132,0,162.17
7001,11/17/19,167,0,199.75
7002,11/18/19,157,0,198.48
7003,11/19/19,156,0,210.2
7004,11/20/19,147,0,174.33
7005,11/21/19,69,0,75.75
7006,11/22/19,67,0,75.97
7007,11/23/19,56,0,58.07
7008,11/24/19,71,0,80.5
7009,11/25/19,93,0,102.5
7010,11/26/19,91,0,83.97
7011,11/27/19,92,0,87.25
7012,11/28/19,207,0,220.23
7013,11/29/19,455,0,560.61
7014,11/30/19,301,0,315.2
7015,12/1/19,301,0,305.17
7016,12/2/19,0,0,0
7017,12/3/19,141,0,171.99
7018,12/4/19,267,0,304.86
7019,12/5/19,246,0,273.91
7020,12/6/19,246,0,282.88
7021,12/7/19,297,0,305.02
7022,12/8/19,328,0,308.38
7023,12/9/19,304,0,294.41
7024,12/10/19,320,0,303.75
7025,12/11/19,423,0,500.31
7026,12/12/19,417,0,505.87
7027,12/13/19,445,0,513.82
7028,12/14/19,490,0,519.03
7029,10/13/19,155,0,242.42
7030,10/14/19,163,0,263.41
7031,10/15/19,114,0,174.83
7032,10/16/19,75,0,85.3
7033,10/17/19,52,0,66.77
7034,10/18/19,6,0,5.05
7035,10/19/19,27,0,29.66
7036,10/20/19,30,0,34.64
7037,10/21/19,34,0,33.7
7038,10/22/19,28,0,34.39
7039,10/23/19,52,0,56.13
7040,10/24/19,23,0,28.76
7041,10/25/19,66,0,71.34
7042,10/26/19,63,0,71.53
7043,10/27/19,86,0,108.42
7044,10/28/19,68,0,81.93
7045,10/29/19,69,0,81
7046,10/30/19,109,0,137.06
7047,10/31/19,84,0,109.3
7048,11/1/19,132,0,164.65
7049,11/2/19,165,0,204.87
7050,11/3/19,237,0,299.4
7051,11/4/19,112,0,148.22
7052,11/5/19,115,0,161.12
7053,11/6/19,89,0,121.7
7054,11/7/19,116,0,153.77
7055,11/8/19,97,0,119.86
7056,11/9/19,106,0,148.24
7057,11/10/19,119,0,138.66
7058,11/11/19,134,0,154.86
7059,11/12/19,142,0,178.55
7060,11/13/19,132,0,161.66
7061,11/14/19,132,0,166.66
7062,11/15/19,127,0,167.3
7063,11/16/19,134,0,163.29
7064,11/17/19,167,0,199.75
7065,11/18/19,157,0,198.48
7066,11/19/19,156,0,210.2
7067,11/20/19,147,0,174.33
7068,11/21/19,69,0,75.75
7069,11/22/19,67,0,75.97
7070,11/23/19,56,0,58.07
7071,11/24/19,71,0,80.5
7072,11/25/19,93,0,102.5
7073,11/26/19,91,0,83.97
7074,11/27/19,92,0,87.25
7075,11/28/19,207,0,220.23
7076,11/29/19,457,0,561.33
7077,11/30/19,301,0,315.2
7078,11/1/19,130,0,163.64
7079,11/2/19,165,0,204.87
7080,11/3/19,237,0,299.4
7081,11/4/19,112,0,148.22
7082,11/5/19,115,0,161.12
7083,11/6/19,89,0,121.7
7084,11/7/19,116,0,153.77
7085,11/8/19,97,0,119.86
7086,11/9/19,106,0,148.24
7087,11/10/19,119,0,138.66
7088,11/11/19,134,0,154.86
7089,11/12/19,142,0,178.55
7090,11/13/19,132,0,161.66
7091,11/14/19,132,0,166.66
7092,11/15/19,127,0,167.3
7093,11/16/19,132,0,162.17
7094,11/17/19,167,0,199.75
7095,11/18/19,157,0,198.48
7096,11/19/19,156,0,210.2
7097,11/20/19,147,0,174.33
7098,11/21/19,69,0,75.75
7099,11/22/19,67,0,75.97
7100,11/23/19,56,0,58.07
7101,11/24/19,71,0,80.5
7102,11/25/19,93,0,102.5
7103,11/26/19,91,0,83.97
7104,11/27/19,92,0,87.25
7105,11/28/19,207,0,220.23
7106,11/29/19,455,0,560.61
7107,11/30/19,301,0,315.2
7108,12/1/19,301,0,305.17
7109,12/2/19,0,0,0
7110,12/3/19,141,0,171.99
7111,12/4/19,267,0,304.86
7112,12/5/19,246,0,273.91
7113,12/6/19,246,0,282.88
7114,12/7/19,297,0,305.02
7115,12/8/19,328,0,308.38
7116,12/9/19,304,0,294.41
7117,12/10/19,320,0,303.75
7118,12/11/19,423,0,500.31
7119,12/12/19,417,0,505.87
7120,12/13/19,445,0,513.82
7121,12/14/19,490,0,519.03
7122,12/15/19,456,0,524.63
7123,12/16/19,470,0,520.97
7124,12/17/19,483,0,570.2
7125,12/18/19,729,0,847.72
7126,12/19/19,961,0,1163.7
7127,12/20/19,957,0,1153.33
7128,12/21/19,824,0,1028.62
7129,12/22/19,577,0,747.14
7130,12/23/19,344,0,420.77
7131,12/24/19,181,0,211.36
7132,12/25/19,226,0,292.47
7133,12/26/19,294,0,392.03
7134,12/27/19,215,0,273.35
7135,12/28/19,234,0,296.49
7136,12/29/19,54,0,68.15
7137,12/30/19,150,0,206.06
7138,12/31/19,119,0,163.24
7139,1/1/20,177,0,235.07
7140,1/2/20,157,0,183.26
7141,1/3/20,141,0,147.24
7142,1/4/20,95,0,109.91
7143,12/1/19,301,0,305.17
7144,12/2/19,0,0,0
7145,12/3/19,141,0,171.99
7146,12/4/19,267,0,304.86
7147,12/5/19,245,0,272.78
7148,12/6/19,246,0,282.88
7149,12/7/19,297,0,305.02
7150,12/8/19,328,0,308.38
7151,12/9/19,304,0,294.41
7152,12/10/19,320,0,303.75
7153,12/11/19,423,0,500.31
7154,12/12/19,417,0,505.87
7155,12/13/19,445,0,513.82
7156,12/14/19,489,0,518.32
7157,12/15/19,456,0,524.63
7158,12/16/19,470,0,520.97
7159,12/17/19,483,0,570.2
7160,12/18/19,729,0,847.72
7161,12/19/19,957,0,1160.99
7162,12/20/19,957,0,1153.33
7163,12/21/19,824,0,1028.62
7164,12/22/19,577,0,747.14
7165,12/23/19,344,0,420.77
7166,12/24/19,181,0,211.36
7167,12/25/19,226,0,292.47
7168,12/26/19,293,0,391.4
7169,12/27/19,215,0,273.35
7170,12/28/19,232,0,294.52
7171,12/29/19,54,0,68.15
7172,12/30/19,150,0,206.06
7173,12/31/19,119,0,163.24
7174,10/1/19,119,0,203.11
7175,10/2/19,120,0,206.17
7176,10/3/19,102,0,193.95
7177,10/4/19,104,0,144.45
7178,10/5/19,104,0,129.89
7179,10/6/19,153,0,184.91
7180,10/7/19,125,0,163.2
7181,10/8/19,107,0,138.4
7182,10/9/19,111,0,148.46
7183,10/10/19,150,0,224.07
7184,10/11/19,168,0,248.02
7185,10/12/19,166,0,242.77
7186,10/13/19,157,0,245.7
7187,10/14/19,165,0,265.97
7188,10/15/19,114,0,174.83
7189,10/16/19,75,0,85.3
7190,10/17/19,53,0,68.07
7191,10/18/19,6,0,5.05
7192,10/19/19,27,0,29.66
7193,10/20/19,31,0,35.88
7194,10/21/19,34,0,33.7
7195,10/22/19,28,0,34.39
7196,10/23/19,52,0,56.13
7197,10/24/19,23,0,28.76
7198,10/25/19,66,0,71.34
7199,10/26/19,63,0,71.53
7200,10/27/19,86,0,108.42
7201,10/28/19,68,0,81.93
7202,10/29/19,69,0,81
7203,10/30/19,109,0,137.06
7204,10/31/19,84,0,109.3
7205,10/13/19,155,0,242.42
7206,10/14/19,163,0,263.41
7207,10/15/19,114,0,174.83
7208,10/16/19,75,0,85.3
7209,10/17/19,52,0,66.77
7210,10/18/19,6,0,5.05
7211,10/19/19,27,0,29.66
7212,10/20/19,30,0,34.64
7213,10/21/19,34,0,33.7
7214,10/22/19,28,0,34.39
7215,10/23/19,52,0,56.13
7216,10/24/19,23,0,28.76
7217,10/25/19,66,0,71.34
7218,10/26/19,63,0,71.53
7219,10/27/19,86,0,108.42
7220,10/28/19,68,0,81.93
7221,10/29/19,69,0,81
7222,10/30/19,109,0,137.06
7223,10/31/19,84,0,109.3
7224,11/1/19,132,0,164.65
7225,11/2/19,165,0,204.87
7226,11/3/19,237,0,299.4
7227,11/4/19,112,0,148.22
7228,11/5/19,115,0,161.12
7229,11/6/19,89,0,121.7
7230,11/7/19,116,0,153.77
7231,11/8/19,97,0,119.86
7232,11/9/19,106,0,148.24
7233,11/10/19,119,0,138.66
7234,11/11/19,134,0,154.86
7235,11/12/19,142,0,178.55
7236,11/13/19,132,0,161.66
7237,11/14/19,132,0,166.66
7238,11/15/19,127,0,167.3
7239,11/16/19,134,0,163.29
7240,10/20/19,84,0,44.91
7241,10/21/19,84,0,52.01
7242,10/22/19,78,0,42.31
7243,10/23/19,77,0,52.71
7244,10/24/19,62,0,43.51
7245,10/25/19,52,0,29.73
7246,10/26/19,54,0,30.1
7247,10/13/19,81,0,42.59
7248,10/14/19,80,0,45.83
7249,10/15/19,78,0,56.19
7250,10/16/19,89,0,44.51
7251,10/17/19,84,0,45.31
7252,10/18/19,66,0,46.1
7253,10/19/19,81,0,38.51
7254,11/17/19,167,0,199.75
7255,11/18/19,157,0,198.48
7256,11/19/19,156,0,210.2
7257,11/20/19,147,0,174.33
7258,11/21/19,69,0,75.75
7259,11/22/19,67,0,75.97
7260,11/23/19,56,0,58.07
7261,11/24/19,71,0,80.5
7262,11/25/19,93,0,102.5
7263,11/26/19,91,0,83.97
7264,11/27/19,92,0,87.25
7265,11/28/19,207,0,220.23
7266,11/29/19,457,0,561.33
7267,11/30/19,301,0,315.2
7268,11/1/19,130,0,163.64
7269,11/2/19,165,0,204.87
7270,11/3/19,237,0,299.4
7271,11/4/19,112,0,148.22
7272,11/5/19,115,0,161.12
7273,11/6/19,89,0,121.7
7274,11/7/19,116,0,153.77
7275,11/8/19,97,0,119.86
7276,11/9/19,106,0,148.24
7277,11/10/19,119,0,138.66
7278,11/11/19,134,0,154.86
7279,11/12/19,142,0,178.55
7280,11/13/19,132,0,161.66
7281,11/14/19,132,0,166.66
7282,11/15/19,127,0,167.3
7283,11/16/19,132,0,162.17
7284,11/17/19,167,0,199.75
7285,11/18/19,157,0,198.48
7286,11/19/19,156,0,210.2
7287,11/20/19,147,0,174.33
7288,11/21/19,69,0,75.75
7289,11/22/19,67,0,75.97
7290,11/23/19,56,0,58.07
7291,11/24/19,71,0,80.5
7292,11/25/19,93,0,102.5
7293,11/26/19,91,0,83.97
7294,11/27/19,92,0,87.25
7295,11/28/19,207,0,220.23
7296,11/29/19,455,0,560.61
7297,11/30/19,301,0,315.2
7298,12/1/19,301,0,305.17
7299,12/2/19,0,0,0
7300,12/3/19,141,0,171.99
7301,12/4/19,267,0,304.86
7302,12/5/19,246,0,273.91
7303,12/6/19,246,0,282.88
7304,12/7/19,297,0,305.02
7305,12/8/19,328,0,308.38
7306,12/9/19,304,0,294.41
7307,12/10/19,320,0,303.75
7308,12/11/19,423,0,500.31
7309,12/12/19,417,0,505.87
7310,12/13/19,445,0,513.82
7311,12/14/19,490,0,519.03
7312,10/13/19,155,0,242.42
7313,10/14/19,163,0,263.41
7314,10/15/19,114,0,174.83
7315,10/16/19,75,0,85.3
7316,10/17/19,52,0,66.77
7317,10/18/19,6,0,5.05
7318,10/19/19,27,0,29.66
7319,10/20/19,30,0,34.64
7320,10/21/19,34,0,33.7
7321,10/22/19,28,0,34.39
7322,10/23/19,52,0,56.13
7323,10/24/19,23,0,28.76
7324,10/25/19,66,0,71.34
7325,10/26/19,63,0,71.53
7326,10/27/19,86,0,108.42
7327,10/28/19,68,0,81.93
7328,10/29/19,69,0,81
7329,10/30/19,109,0,137.06
7330,10/31/19,84,0,109.3
7331,11/1/19,132,0,164.65
7332,11/2/19,165,0,204.87
7333,11/3/19,237,0,299.4
7334,11/4/19,112,0,148.22
7335,11/5/19,115,0,161.12
7336,11/6/19,89,0,121.7
7337,11/7/19,116,0,153.77
7338,11/8/19,97,0,119.86
7339,11/9/19,106,0,148.24
7340,11/10/19,119,0,138.66
7341,11/11/19,134,0,154.86
7342,11/12/19,142,0,178.55
7343,11/13/19,132,0,161.66
7344,11/14/19,132,0,166.66
7345,11/15/19,127,0,167.3
7346,11/16/19,134,0,163.29
7347,11/17/19,167,0,199.75
7348,11/18/19,157,0,198.48
7349,11/19/19,156,0,210.2
7350,11/20/19,147,0,174.33
7351,11/21/19,69,0,75.75
7352,11/22/19,67,0,75.97
7353,11/23/19,56,0,58.07
7354,11/24/19,71,0,80.5
7355,11/25/19,93,0,102.5
7356,11/26/19,91,0,83.97
7357,11/27/19,92,0,87.25
7358,11/28/19,207,0,220.23
7359,11/29/19,457,0,561.33
7360,11/30/19,301,0,315.2
7361,11/1/19,130,0,163.64
7362,11/2/19,165,0,204.87
7363,11/3/19,237,0,299.4
7364,11/4/19,112,0,148.22
7365,11/5/19,115,0,161.12
7366,11/6/19,89,0,121.7
7367,11/7/19,116,0,153.77
7368,11/8/19,97,0,119.86
7369,11/9/19,106,0,148.24
7370,11/10/19,119,0,138.66
7371,11/11/19,134,0,154.86
7372,11/12/19,142,0,178.55
7373,11/13/19,132,0,161.66
7374,11/14/19,132,0,166.66
7375,11/15/19,127,0,167.3
7376,11/16/19,132,0,162.17
7377,11/17/19,167,0,199.75
7378,11/18/19,157,0,198.48
7379,11/19/19,156,0,210.2
7380,11/20/19,147,0,174.33
7381,11/21/19,69,0,75.75
7382,11/22/19,67,0,75.97
7383,11/23/19,56,0,58.07
7384,11/24/19,71,0,80.5
7385,11/25/19,93,0,102.5
7386,11/26/19,91,0,83.97
7387,11/27/19,92,0,87.25
7388,11/28/19,207,0,220.23
7389,11/29/19,455,0,560.61
7390,11/30/19,301,0,315.2
7391,12/1/19,301,0,305.17
7392,12/2/19,0,0,0
7393,12/3/19,141,0,171.99
7394,12/4/19,267,0,304.86
7395,12/5/19,246,0,273.91
7396,12/6/19,246,0,282.88
7397,12/7/19,297,0,305.02
7398,12/8/19,328,0,308.38
7399,12/9/19,304,0,294.41
7400,12/10/19,320,0,303.75
7401,12/11/19,423,0,500.31
7402,12/12/19,417,0,505.87
7403,12/13/19,445,0,513.82
7404,12/14/19,490,0,519.03
7405,12/15/19,456,0,524.63
7406,12/16/19,470,0,520.97
7407,12/17/19,483,0,570.2
7408,12/18/19,729,0,847.72
7409,12/19/19,961,0,1163.7
7410,12/20/19,957,0,1153.33
7411,12/21/19,824,0,1028.62
7412,12/22/19,577,0,747.14
7413,12/23/19,344,0,420.77
7414,12/24/19,181,0,211.36
7415,12/25/19,226,0,292.47
7416,12/26/19,294,0,392.03
7417,12/27/19,215,0,273.35
7418,12/28/19,234,0,296.49
7419,12/29/19,54,0,68.15
7420,12/30/19,150,0,206.06
7421,12/31/19,119,0,163.24
7422,1/1/20,177,0,235.07
7423,1/2/20,157,0,183.26
7424,1/3/20,141,0,147.24
7425,1/4/20,95,0,109.91
7426,12/1/19,301,0,305.17
7427,12/2/19,0,0,0
7428,12/3/19,141,0,171.99
7429,12/4/19,267,0,304.86
7430,12/5/19,245,0,272.78
7431,12/6/19,246,0,282.88
7432,12/7/19,297,0,305.02
7433,12/8/19,328,0,308.38
7434,12/9/19,304,0,294.41
7435,12/10/19,320,0,303.75
7436,12/11/19,423,0,500.31
7437,12/12/19,417,0,505.87
7438,12/13/19,445,0,513.82
7439,12/14/19,489,0,518.32
7440,12/15/19,456,0,524.63
7441,12/16/19,470,0,520.97
7442,12/17/19,483,0,570.2
7443,12/18/19,729,0,847.72
7444,12/19/19,957,0,1160.99
7445,12/20/19,957,0,1153.33
7446,12/21/19,824,0,1028.62
7447,12/22/19,577,0,747.14
7448,12/23/19,344,0,420.77
7449,12/24/19,181,0,211.36
7450,12/25/19,226,0,292.47
7451,12/26/19,293,0,391.4
7452,12/27/19,215,0,273.35
7453,12/28/19,232,0,294.52
7454,12/29/19,54,0,68.15
7455,12/30/19,150,0,206.06
7456,12/31/19,119,0,163.24
7457,10/1/19,119,0,203.11
7458,10/2/19,120,0,206.17
7459,10/3/19,102,0,193.95
7460,10/4/19,104,0,144.45
7461,10/5/19,104,0,129.89
7462,10/6/19,153,0,184.91
7463,10/7/19,125,0,163.2
7464,10/8/19,107,0,138.4
7465,10/9/19,111,0,148.46
7466,10/10/19,150,0,224.07
7467,10/11/19,168,0,248.02
7468,10/12/19,166,0,242.77
7469,10/13/19,157,0,245.7
7470,10/14/19,165,0,265.97
7471,10/15/19,114,0,174.83
7472,10/16/19,75,0,85.3
7473,10/17/19,53,0,68.07
7474,10/18/19,6,0,5.05
7475,10/19/19,27,0,29.66
7476,10/20/19,31,0,35.88
7477,10/21/19,34,0,33.7
7478,10/22/19,28,0,34.39
7479,10/23/19,52,0,56.13
7480,10/24/19,23,0,28.76
7481,10/25/19,66,0,71.34
7482,10/26/19,63,0,71.53
7483,10/27/19,86,0,108.42
7484,10/28/19,68,0,81.93
7485,10/29/19,69,0,81
7486,10/30/19,109,0,137.06
7487,10/31/19,84,0,109.3
7488,1/5/20,130,0,136.82
7489,1/6/20,120,0,130.53
7490,1/7/20,117,0,122.6
7491,1/8/20,96,0,99.58
7492,1/9/20,100,0,93.71
7493,1/10/20,82,0,84.57
7494,1/11/20,91,0,86.76
7495,1/12/20,55,0,60.94
7496,1/13/20,52,0,57.99
7497,1/14/20,52,0,59.3
7498,1/15/20,49,0,56.86
7499,1/16/20,48,0,60.64
7500,1/17/20,54,0,59.1
7501,1/18/20,54,0,60.67
7502,1/12/20,55,0,60.94
7503,1/13/20,52,0,57.99
7504,1/14/20,52,0,59.3
7505,1/15/20,49,0,56.86
7506,1/16/20,48,0,60.64
7507,1/17/20,54,0,59.1
7508,1/18/20,54,0,60.67
7509,1/12/20,55,0,60.94
7510,1/13/20,52,0,57.99
7511,1/14/20,52,0,59.3
7512,1/15/20,49,0,56.86
7513,1/16/20,48,0,60.64
7514,1/17/20,54,0,59.1
7515,1/18/20,54,0,60.67
7516,10/13/19,155,0,242.42
7517,10/14/19,163,0,263.41
7518,10/15/19,114,0,174.83
7519,10/16/19,75,0,85.3
7520,10/17/19,52,0,66.77
7521,10/18/19,6,0,5.05
7522,10/19/19,27,0,29.66
7523,10/20/19,30,0,34.64
7524,10/21/19,34,0,33.7
7525,10/22/19,28,0,34.39
7526,10/23/19,52,0,56.13
7527,10/24/19,23,0,28.76
7528,10/25/19,66,0,71.34
7529,10/26/19,63,0,71.53
7530,10/27/19,86,0,108.42
7531,10/28/19,68,0,81.93
7532,10/29/19,69,0,81
7533,10/30/19,109,0,137.06
7534,10/31/19,84,0,109.3
7535,11/1/19,132,0,164.65
7536,11/2/19,165,0,204.87
7537,11/3/19,237,0,299.4
7538,11/4/19,112,0,148.22
7539,11/5/19,115,0,161.12
7540,11/6/19,89,0,121.7
7541,11/7/19,116,0,153.77
7542,11/8/19,97,0,119.86
7543,11/9/19,106,0,148.24
7544,11/10/19,119,0,138.66
7545,11/11/19,134,0,154.86
7546,11/12/19,142,0,178.55
7547,11/13/19,132,0,161.66
7548,11/14/19,132,0,166.66
7549,11/15/19,127,0,167.3
7550,11/16/19,134,0,163.29
7551,10/20/19,84,0,44.91
7552,10/21/19,84,0,52.01
7553,10/22/19,78,0,42.31
7554,10/23/19,77,0,52.71
7555,10/24/19,62,0,43.51
7556,10/25/19,52,0,29.73
7557,10/26/19,54,0,30.1
7558,10/13/19,81,0,42.59
7559,10/14/19,80,0,45.83
7560,10/15/19,78,0,56.19
7561,10/16/19,89,0,44.51
7562,10/17/19,84,0,45.31
7563,10/18/19,66,0,46.1
7564,10/19/19,81,0,38.51
7565,11/17/19,167,0,199.75
7566,11/18/19,157,0,198.48
7567,11/19/19,156,0,210.2
7568,11/20/19,147,0,174.33
7569,11/21/19,69,0,75.75
7570,11/22/19,67,0,75.97
7571,11/23/19,56,0,58.07
7572,11/24/19,71,0,80.5
7573,11/25/19,93,0,102.5
7574,11/26/19,91,0,83.97
7575,11/27/19,92,0,87.25
7576,11/28/19,207,0,220.23
7577,11/29/19,457,0,561.33
7578,11/30/19,301,0,315.2
7579,11/1/19,130,0,163.64
7580,11/2/19,165,0,204.87
7581,11/3/19,237,0,299.4
7582,11/4/19,112,0,148.22
7583,11/5/19,115,0,161.12
7584,11/6/19,89,0,121.7
7585,11/7/19,116,0,153.77
7586,11/8/19,97,0,119.86
7587,11/9/19,106,0,148.24
7588,11/10/19,119,0,138.66
7589,11/11/19,134,0,154.86
7590,11/12/19,142,0,178.55
7591,11/13/19,132,0,161.66
7592,11/14/19,132,0,166.66
7593,11/15/19,127,0,167.3
7594,11/16/19,132,0,162.17
7595,11/17/19,167,0,199.75
7596,11/18/19,157,0,198.48
7597,11/19/19,156,0,210.2
7598,11/20/19,147,0,174.33
7599,11/21/19,69,0,75.75
7600,11/22/19,67,0,75.97
7601,11/23/19,56,0,58.07
7602,11/24/19,71,0,80.5
7603,11/25/19,93,0,102.5
7604,11/26/19,91,0,83.97
7605,11/27/19,92,0,87.25
7606,11/28/19,207,0,220.23
7607,11/29/19,455,0,560.61
7608,11/30/19,301,0,315.2
7609,12/1/19,301,0,305.17
7610,12/2/19,0,0,0
7611,12/3/19,141,0,171.99
7612,12/4/19,267,0,304.86
7613,12/5/19,246,0,273.91
7614,12/6/19,246,0,282.88
7615,12/7/19,297,0,305.02
7616,12/8/19,328,0,308.38
7617,12/9/19,304,0,294.41
7618,12/10/19,320,0,303.75
7619,12/11/19,423,0,500.31
7620,12/12/19,417,0,505.87
7621,12/13/19,445,0,513.82
7622,12/14/19,490,0,519.03
7623,10/13/19,155,0,242.42
7624,10/14/19,163,0,263.41
7625,10/15/19,114,0,174.83
7626,10/16/19,75,0,85.3
7627,10/17/19,52,0,66.77
7628,10/18/19,6,0,5.05
7629,10/19/19,27,0,29.66
7630,10/20/19,30,0,34.64
7631,10/21/19,34,0,33.7
7632,10/22/19,28,0,34.39
7633,10/23/19,52,0,56.13
7634,10/24/19,23,0,28.76
7635,10/25/19,66,0,71.34
7636,10/26/19,63,0,71.53
7637,10/27/19,86,0,108.42
7638,10/28/19,68,0,81.93
7639,10/29/19,69,0,81
7640,10/30/19,109,0,137.06
7641,10/31/19,84,0,109.3
7642,11/1/19,132,0,164.65
7643,11/2/19,165,0,204.87
7644,11/3/19,237,0,299.4
7645,11/4/19,112,0,148.22
7646,11/5/19,115,0,161.12
7647,11/6/19,89,0,121.7
7648,11/7/19,116,0,153.77
7649,11/8/19,97,0,119.86
7650,11/9/19,106,0,148.24
7651,11/10/19,119,0,138.66
7652,11/11/19,134,0,154.86
7653,11/12/19,142,0,178.55
7654,11/13/19,132,0,161.66
7655,11/14/19,132,0,166.66
7656,11/15/19,127,0,167.3
7657,11/16/19,134,0,163.29
7658,11/17/19,167,0,199.75
7659,11/18/19,157,0,198.48
7660,11/19/19,156,0,210.2
7661,11/20/19,147,0,174.33
7662,11/21/19,69,0,75.75
7663,11/22/19,67,0,75.97
7664,11/23/19,56,0,58.07
7665,11/24/19,71,0,80.5
7666,11/25/19,93,0,102.5
7667,11/26/19,91,0,83.97
7668,11/27/19,92,0,87.25
7669,11/28/19,207,0,220.23
7670,11/29/19,457,0,561.33
7671,11/30/19,301,0,315.2
7672,11/1/19,130,0,163.64
7673,11/2/19,165,0,204.87
7674,11/3/19,237,0,299.4
7675,11/4/19,112,0,148.22
7676,11/5/19,115,0,161.12
7677,11/6/19,89,0,121.7
7678,11/7/19,116,0,153.77
7679,11/8/19,97,0,119.86
7680,11/9/19,106,0,148.24
7681,11/10/19,119,0,138.66
7682,11/11/19,134,0,154.86
7683,11/12/19,142,0,178.55
7684,11/13/19,132,0,161.66
7685,11/14/19,132,0,166.66
7686,11/15/19,127,0,167.3
7687,11/16/19,132,0,162.17
7688,11/17/19,167,0,199.75
7689,11/18/19,157,0,198.48
7690,11/19/19,156,0,210.2
7691,11/20/19,147,0,174.33
7692,11/21/19,69,0,75.75
7693,11/22/19,67,0,75.97
7694,11/23/19,56,0,58.07
7695,11/24/19,71,0,80.5
7696,11/25/19,93,0,102.5
7697,11/26/19,91,0,83.97
7698,11/27/19,92,0,87.25
7699,11/28/19,207,0,220.23
7700,11/29/19,455,0,560.61
7701,11/30/19,301,0,315.2
7702,12/1/19,301,0,305.17
7703,12/2/19,0,0,0
7704,12/3/19,141,0,171.99
7705,12/4/19,267,0,304.86
7706,12/5/19,246,0,273.91
7707,12/6/19,246,0,282.88
7708,12/7/19,297,0,305.02
7709,12/8/19,328,0,308.38
7710,12/9/19,304,0,294.41
7711,12/10/19,320,0,303.75
7712,12/11/19,423,0,500.31
7713,12/12/19,417,0,505.87
7714,12/13/19,445,0,513.82
7715,12/14/19,490,0,519.03
7716,12/15/19,456,0,524.63
7717,12/16/19,470,0,520.97
7718,12/17/19,483,0,570.2
7719,12/18/19,729,0,847.72
7720,12/19/19,961,0,1163.7
7721,12/20/19,957,0,1153.33
7722,12/21/19,824,0,1028.62
